TransactionID,Amount,Time,Location,Device,Class
66703,532.83,37882,Berlin,Mobile,0
65644,862.38,34694,Berlin,Mobile,0
18486,467.44,9931,Mumbai,Mobile,0
33334,34.72,27822,New York,Tablet,0
13552,542.87,10736,Mumbai,Mobile,0
95261,825.26,38561,Tokyo,Tablet,0
17673,715.27,15412,London,Mobile,0
23146,578.61,63225,Berlin,Tablet,0
61130,473.07,13632,Tokyo,Mobile,0
69841,575.74,36127,New York,Tablet,0
96987,233.21,31646,New York,Desktop,0
35754,825.34,46549,New York,Tablet,0
33460,146.73,11714,Tokyo,Desktop,0
14269,899.3,74231,Tokyo,Mobile,0
22187,413.27,49536,New York,Tablet,0
15023,92.89,86099,London,Mobile,0
11969,265.16,66433,New York,Desktop,0
28566,981.98,19784,Berlin,Mobile,0
25842,539.48,17689,New York,Tablet,0
279,704.95,56908,New York,Mobile,1
76183,957.18,35708,Mumbai,Tablet,0
6149,628.84,81488,London,Desktop,1
61297,14.66,22565,Tokyo,Tablet,0
77960,169.2,15369,Mumbai,Tablet,0
14150,165.07,40851,New York,Desktop,0
47140,681.59,66808,New York,Tablet,0
29518,293.34,57995,Tokyo,Mobile,0
10050,985.36,79909,Berlin,Mobile,0
53346,553.94,29055,Mumbai,Tablet,0
75310,727.53,75334,London,Tablet,0
20613,906.09,8350,New York,Tablet,0
34287,656.33,14009,Berlin,Tablet,0
59397,224.87,83690,New York,Tablet,0
38721,722.02,76896,Tokyo,Desktop,0
31121,953.23,44350,Tokyo,Tablet,0
46500,794.08,77582,Mumbai,Desktop,0
31419,58.42,2020,Berlin,Mobile,0
1573,739.51,75913,Berlin,Tablet,1
78057,894.08,44949,London,Desktop,0
53084,863.05,69218,Tokyo,Desktop,0
27806,321.42,72606,New York,Tablet,0
96811,926.67,51411,Mumbai,Mobile,0
97650,440.27,42212,Mumbai,Mobile,0
15843,329.86,25221,London,Mobile,0
52853,243.26,2444,Tokyo,Desktop,0
50138,179.26,9316,London,Mobile,0
27538,356.98,26923,Berlin,Desktop,0
11856,128.8,15400,Tokyo,Tablet,0
41094,438.45,39360,Mumbai,Tablet,0
40942,332.1,41548,New York,Tablet,0
78213,403.55,56722,Mumbai,Desktop,0
70852,344.17,30073,New York,Mobile,0
85907,339.99,45008,Mumbai,Mobile,0
70227,451.27,28509,New York,Desktop,0
17248,782.4,60927,New York,Desktop,0
91331,396.71,7114,New York,Desktop,0
74412,452.86,67098,New York,Tablet,0
13736,194.1,25516,Tokyo,Tablet,0
75534,945.65,48943,Berlin,Mobile,0
19779,331.38,24409,New York,Tablet,0
8094,976.32,9326,Berlin,Desktop,1
92534,660.36,77605,Tokyo,Tablet,0
82193,354.41,22995,Mumbai,Tablet,0
67484,519.93,76003,Tokyo,Desktop,0
46678,751.94,60752,Mumbai,Tablet,0
74258,582.52,25500,London,Desktop,0
54569,677.12,48786,Mumbai,Tablet,0
61461,229.3,11980,London,Desktop,0
31022,362.38,14981,New York,Mobile,0
2130,433.21,39567,Berlin,Desktop,1
95185,657.44,62452,Mumbai,Tablet,0
11864,939.08,66745,Mumbai,Mobile,0
55043,409.86,62301,London,Mobile,0
14425,386.77,85531,Mumbai,Desktop,0
52151,257.23,32301,London,Mobile,0
9162,641.55,62033,Berlin,Tablet,1
42666,890.42,8085,London,Tablet,0
7316,989.46,66526,New York,Tablet,1
2181,312.26,80584,Mumbai,Mobile,1
67359,48.5,43688,London,Tablet,0
9601,28.98,50703,Tokyo,Tablet,1
35737,814.18,36084,London,Desktop,0
30465,731.42,13576,Mumbai,Desktop,0
10572,846.97,27046,Berlin,Mobile,0
85767,573.21,1657,Tokyo,Mobile,0
6176,531.74,15375,Tokyo,Mobile,1
31197,801.9,53895,Tokyo,Mobile,0
77458,154.7,86223,London,Tablet,0
1222,159.55,16882,Berlin,Tablet,1
74449,615.24,15664,London,Tablet,0
37038,846.57,7911,New York,Mobile,0
16291,327.16,56594,Berlin,Desktop,0
25453,411.27,30292,London,Desktop,0
33563,641.56,71928,New York,Tablet,0
656,136.3,70453,London,Desktop,1
43384,157.98,45759,Tokyo,Mobile,0
64833,319.36,9267,Tokyo,Tablet,0
37692,847.26,51504,London,Mobile,0
50195,789.22,59316,New York,Desktop,0
64798,643.96,17758,New York,Tablet,0
34273,986.3,38552,London,Tablet,0
4051,935.09,57223,London,Tablet,1
87072,12.23,2447,Mumbai,Desktop,0
81773,671.33,64995,New York,Mobile,0
70997,397.72,30553,Berlin,Tablet,0
4368,447.42,48947,Tokyo,Tablet,1
56346,170.54,81789,Berlin,Tablet,0
45918,801.38,51168,Berlin,Mobile,0
46369,571.33,53611,New York,Desktop,0
90890,947.8,17347,New York,Mobile,0
5074,94.55,58772,Tokyo,Desktop,1
35991,906.69,68223,New York,Tablet,0
10502,36.08,65996,London,Tablet,0
55930,716.83,77537,New York,Desktop,0
11015,876.23,1091,New York,Desktop,0
80128,706.86,55540,London,Tablet,0
40039,470.68,76218,Tokyo,Mobile,0
69576,760.22,85126,Tokyo,Desktop,0
8787,500.86,34159,Mumbai,Tablet,1
60719,145.58,48198,Berlin,Tablet,0
55432,403.05,72706,Berlin,Mobile,0
95341,177.29,85972,New York,Tablet,0
19213,646.32,13177,New York,Desktop,0
94482,553.82,8661,Mumbai,Mobile,0
41047,34.09,6159,London,Desktop,0
3790,980.76,64502,Mumbai,Desktop,1
90092,309.41,62919,London,Desktop,0
58117,256.93,56023,Mumbai,Tablet,0
22507,669.31,72573,Mumbai,Desktop,0
17920,883.23,23744,Berlin,Mobile,0
96635,351.09,13458,London,Desktop,0
8570,281.67,2281,New York,Mobile,1
88174,338.79,8181,New York,Mobile,0
45795,617.8,12436,London,Tablet,0
73839,843.43,82609,Mumbai,Mobile,0
15461,177.86,16027,London,Desktop,0
8312,277.97,67854,London,Desktop,1
64112,381.25,28844,Berlin,Desktop,0
9661,564.64,85531,Mumbai,Mobile,1
857,46.18,52653,Mumbai,Desktop,1
57420,104.15,18603,London,Desktop,0
40012,557.61,63099,Mumbai,Mobile,0
21178,706.74,9785,Berlin,Mobile,0
85575,811.65,6344,London,Desktop,0
22154,173.39,53412,Tokyo,Desktop,0
66030,700.83,31275,New York,Tablet,0
11469,220.25,15791,Berlin,Desktop,0
65982,763.25,56799,Berlin,Desktop,0
37238,781.74,54307,Berlin,Tablet,0
72376,440.21,81379,Mumbai,Mobile,0
83143,225.54,46788,Mumbai,Mobile,0
20283,643.5,85229,New York,Tablet,0
12388,456.82,53317,London,Mobile,0
29870,113.33,17144,Tokyo,Mobile,0
78789,535.21,50269,London,Desktop,0
69418,837.63,4212,Berlin,Tablet,0
10900,319.28,22277,Mumbai,Desktop,0
22740,870.51,24014,Tokyo,Desktop,0
1415,535.86,47513,London,Desktop,1
30953,561.46,2521,Berlin,Desktop,0
56835,615.06,15624,Berlin,Mobile,0
38936,749.67,9993,Tokyo,Desktop,0
32201,921.32,36625,London,Tablet,0
68845,105.0,54164,Mumbai,Desktop,0
45692,637.82,3628,New York,Tablet,0
72020,221.64,66256,Tokyo,Mobile,0
80648,595.08,6986,Berlin,Tablet,0
20428,51.6,30232,London,Mobile,0
11896,302.86,7983,Tokyo,Tablet,0
4625,945.57,67041,New York,Tablet,1
29506,367.41,58487,Tokyo,Mobile,0
12561,780.82,35464,Tokyo,Tablet,0
38943,129.74,17134,Berlin,Desktop,0
69606,576.69,74804,London,Mobile,0
574,625.87,21777,Mumbai,Tablet,1
84866,994.78,47253,Tokyo,Desktop,0
51744,259.5,57079,Berlin,Mobile,0
74337,248.37,21345,Tokyo,Desktop,0
86885,397.25,13882,Berlin,Desktop,0
36239,515.45,41792,London,Mobile,0
50283,762.29,29712,Berlin,Desktop,0
7749,309.61,65294,Tokyo,Desktop,1
45120,662.33,10274,Berlin,Tablet,0
99912,116.02,20045,Mumbai,Tablet,0
73382,564.43,43201,London,Tablet,0
60894,706.68,35952,Berlin,Tablet,0
76179,504.56,28314,London,Mobile,0
79844,947.98,53443,New York,Tablet,0
86324,954.14,31412,Tokyo,Desktop,0
98518,978.75,76225,Mumbai,Mobile,0
76930,592.3,15807,Tokyo,Tablet,0
17962,19.0,25197,New York,Mobile,0
64846,755.98,52290,Berlin,Mobile,0
28287,668.91,32042,Mumbai,Tablet,0
16731,582.36,3098,Berlin,Desktop,0
67703,447.64,61148,Tokyo,Tablet,0
81582,602.65,51345,Berlin,Mobile,0
2743,203.87,76789,Tokyo,Desktop,1
91840,375.82,25843,Tokyo,Mobile,0
51277,701.99,81127,Berlin,Desktop,0
10818,703.3,55711,London,Mobile,0
13414,149.4,54591,Mumbai,Tablet,0
4646,744.56,54197,London,Tablet,1
24831,34.0,57066,Mumbai,Desktop,0
51478,631.8,52332,London,Mobile,0
60477,893.2,50694,Tokyo,Tablet,0
9888,805.85,20093,New York,Mobile,1
77007,687.72,15921,Berlin,Mobile,0
80596,891.24,56272,Berlin,Desktop,0
72762,343.26,53175,Tokyo,Mobile,0
97107,440.19,4058,Mumbai,Tablet,0
53570,700.14,134,New York,Desktop,0
15627,612.64,40305,Berlin,Mobile,0
98423,498.43,49207,New York,Desktop,0
38862,267.88,53386,London,Mobile,0
24548,668.7,80793,Mumbai,Tablet,0
78204,833.8,39621,New York,Mobile,0
44525,117.08,80514,Mumbai,Mobile,0
929,637.14,60668,London,Desktop,1
30573,729.19,29937,Mumbai,Mobile,0
2175,234.91,73596,New York,Tablet,1
63408,281.18,8484,Tokyo,Tablet,0
15467,899.28,50035,Berlin,Desktop,0
21288,401.06,40511,London,Desktop,0
68792,311.39,77044,Mumbai,Mobile,0
64131,479.53,85240,Berlin,Mobile,0
42631,337.42,9911,Tokyo,Tablet,0
48460,78.95,74624,Mumbai,Desktop,0
8286,848.82,11408,New York,Mobile,1
56545,710.2,1733,London,Mobile,0
36138,856.83,2278,London,Mobile,0
73918,913.54,85903,Mumbai,Desktop,0
56098,162.47,44856,Mumbai,Mobile,0
25637,814.77,8191,New York,Desktop,0
59976,456.71,81736,Mumbai,Desktop,0
63100,930.15,62243,Berlin,Mobile,0
56513,869.52,65972,Berlin,Mobile,0
68414,15.36,25563,Tokyo,Tablet,0
24264,614.08,73024,New York,Tablet,0
60420,238.32,76918,New York,Mobile,0
53043,200.07,4894,London,Desktop,0
92131,37.9,27312,Mumbai,Mobile,0
62661,894.97,66435,London,Tablet,0
24014,586.29,62950,Tokyo,Mobile,0
12043,845.96,3166,London,Tablet,0
49784,89.51,68237,Berlin,Mobile,0
76815,887.5,73815,Tokyo,Tablet,0
15395,921.07,73565,New York,Tablet,0
73797,530.78,6565,Tokyo,Tablet,0
50179,888.0,40745,Mumbai,Desktop,0
94485,598.43,47027,Mumbai,Tablet,0
115,637.07,44702,Tokyo,Desktop,1
60900,387.15,80964,Berlin,Desktop,0
59781,927.9,20080,Mumbai,Tablet,0
62200,255.59,11819,London,Tablet,0
76634,637.67,30568,Tokyo,Desktop,0
37379,288.95,31762,Berlin,Tablet,0
6730,809.19,80553,Berlin,Desktop,1
5905,108.15,82996,Mumbai,Desktop,1
65967,658.84,31368,Mumbai,Mobile,0
14530,457.62,9810,New York,Desktop,0
65586,398.81,40100,Berlin,Tablet,0
7336,241.72,40030,London,Tablet,1
88468,78.85,58863,New York,Desktop,0
38224,709.62,35478,Berlin,Tablet,0
58175,273.67,22852,London,Desktop,0
89551,819.35,71332,Tokyo,Tablet,0
4163,553.38,29803,London,Mobile,1
38540,677.93,54140,Berlin,Mobile,0
69510,673.84,22449,Tokyo,Mobile,0
33889,336.51,27162,Mumbai,Tablet,0
38622,24.5,64615,London,Mobile,0
96588,23.16,5316,New York,Tablet,0
10619,143.18,57965,Mumbai,Tablet,0
38358,300.77,23065,Tokyo,Mobile,0
42506,584.51,71843,New York,Desktop,0
32808,797.93,56954,London,Desktop,0
56781,593.15,55664,New York,Desktop,0
40369,557.95,28300,Tokyo,Desktop,0
32387,977.56,57930,Mumbai,Tablet,0
17774,193.26,4153,London,Tablet,0
61122,305.88,50246,London,Mobile,0
17973,73.79,7942,Mumbai,Desktop,0
64305,376.42,8620,Berlin,Desktop,0
69596,51.34,32549,New York,Mobile,0
85583,348.16,36060,Berlin,Desktop,0
14985,763.19,10596,Berlin,Desktop,0
34607,505.36,32291,London,Tablet,0
9495,650.6,11502,London,Tablet,1
32072,243.59,15026,Tokyo,Tablet,0
5170,771.37,76778,Berlin,Mobile,1
70610,998.32,61847,Mumbai,Tablet,0
11318,460.41,47094,Mumbai,Tablet,0
42991,877.9,28864,New York,Tablet,0
79977,668.25,34833,Berlin,Tablet,0
60107,450.13,61029,Mumbai,Mobile,0
67710,629.27,49760,London,Tablet,0
43943,315.06,15134,Tokyo,Desktop,0
44018,718.93,80049,Tokyo,Desktop,0
62413,215.71,78059,New York,Desktop,0
27785,604.46,18996,Mumbai,Desktop,0
21660,754.05,36906,New York,Desktop,0
31376,511.9,9735,Mumbai,Mobile,0
82861,144.62,64923,New York,Desktop,0
13344,682.61,80453,Berlin,Tablet,0
50615,308.23,8493,Mumbai,Mobile,0
34824,298.4,5551,Tokyo,Mobile,0
15838,500.52,46664,Tokyo,Tablet,0
85349,331.09,40801,New York,Mobile,0
56730,247.6,29217,New York,Mobile,0
59923,86.37,14511,Berlin,Tablet,0
33804,620.59,11150,Berlin,Mobile,0
19838,393.94,49177,Tokyo,Tablet,0
21518,149.21,58216,New York,Mobile,0
91196,259.4,73582,Berlin,Mobile,0
28011,371.94,86379,Tokyo,Tablet,0
30221,744.8,35217,London,Mobile,0
65202,753.59,21465,Berlin,Tablet,0
22262,591.51,55985,Berlin,Tablet,0
37116,141.68,21161,London,Desktop,0
44035,95.56,44589,Tokyo,Desktop,0
55594,279.46,68893,Tokyo,Desktop,0
34339,556.25,61515,Berlin,Desktop,0
8951,281.8,27260,London,Desktop,1
52507,54.64,5936,Tokyo,Tablet,0
84700,72.52,35724,Tokyo,Mobile,0
28853,350.23,85898,London,Tablet,0
48595,259.33,51576,Berlin,Desktop,0
73977,193.44,25110,Tokyo,Mobile,0
45567,427.89,44458,Berlin,Mobile,0
87038,574.99,76788,Tokyo,Desktop,0
11148,353.29,9723,London,Mobile,0
86810,614.12,60945,New York,Mobile,0
72444,291.3,79793,New York,Mobile,0
27725,811.22,41178,Mumbai,Tablet,0
18093,136.53,52715,Berlin,Desktop,0
85627,197.65,35244,London,Desktop,0
90867,87.1,72964,Tokyo,Desktop,0
19357,739.61,42966,Berlin,Tablet,0
32833,509.89,78025,Berlin,Mobile,0
89333,744.28,71131,Mumbai,Mobile,0
31334,158.11,60593,Mumbai,Tablet,0
68941,851.58,67862,Mumbai,Desktop,0
32613,180.78,39838,Tokyo,Desktop,0
41077,174.33,3346,Mumbai,Desktop,0
16784,503.46,54484,London,Tablet,0
41131,988.35,16514,Berlin,Desktop,0
78319,686.18,50777,Berlin,Tablet,0
72170,670.0,36325,Berlin,Tablet,0
4152,10.03,78664,Berlin,Desktop,1
2363,302.09,59811,Berlin,Mobile,1
51011,925.57,61551,New York,Mobile,0
18054,711.62,7993,New York,Desktop,0
72165,735.99,9066,Tokyo,Desktop,0
49025,99.28,43704,Mumbai,Tablet,0
80324,164.97,39125,Tokyo,Desktop,0
24136,280.84,30790,New York,Mobile,0
98556,508.73,37077,Berlin,Tablet,0
31745,179.64,47192,Tokyo,Desktop,0
24934,389.59,36564,New York,Mobile,0
73990,505.12,58165,Tokyo,Desktop,0
43459,946.15,17881,London,Desktop,0
35942,127.36,73568,New York,Desktop,0
11374,438.74,52027,Mumbai,Desktop,0
2798,626.12,4931,Berlin,Mobile,1
24114,966.07,13631,Tokyo,Mobile,0
69044,192.49,53125,Berlin,Tablet,0
52979,731.65,45960,Berlin,Tablet,0
10409,614.08,65174,Tokyo,Tablet,0
89556,360.44,46846,New York,Tablet,0
90464,18.76,81760,New York,Desktop,0
7317,48.9,68084,New York,Tablet,1
4546,813.75,38507,Mumbai,Tablet,1
54916,177.53,34890,Tokyo,Desktop,0
11505,548.1,66594,Berlin,Tablet,0
30850,409.92,5692,London,Tablet,0
59439,304.33,72839,Tokyo,Desktop,0
25522,249.25,46959,London,Desktop,0
19982,472.86,70581,London,Desktop,0
64722,261.27,60509,Tokyo,Mobile,0
78228,753.35,2497,Mumbai,Tablet,0
97908,71.51,56223,Berlin,Tablet,0
47700,350.72,77611,Berlin,Tablet,0
77636,710.15,81506,Mumbai,Desktop,0
24036,658.35,21734,Tokyo,Tablet,0
96252,488.56,16697,London,Tablet,0
84914,729.17,23748,London,Tablet,0
33320,993.73,73119,Berlin,Desktop,0
18733,620.04,1690,Berlin,Desktop,0
72181,373.79,68132,New York,Mobile,0
63744,280.53,9859,Tokyo,Tablet,0
48528,801.29,38110,London,Mobile,0
96309,608.17,49068,London,Mobile,0
74498,443.85,48860,Mumbai,Tablet,0
56599,92.84,14321,Tokyo,Tablet,0
96261,870.58,4917,London,Tablet,0
82212,300.22,9432,Mumbai,Mobile,0
82020,701.63,16689,New York,Tablet,0
30418,806.4,48636,Mumbai,Mobile,0
6844,94.55,11074,London,Mobile,1
9854,578.22,64086,Mumbai,Desktop,1
46218,276.86,73201,London,Mobile,0
48404,228.88,43180,Tokyo,Mobile,0
62855,623.04,5664,Mumbai,Desktop,0
39814,395.36,69209,New York,Desktop,0
91765,844.61,37336,New York,Mobile,0
98805,811.04,55688,Mumbai,Mobile,0
23000,250.05,45561,New York,Desktop,0
82606,898.13,2731,Berlin,Mobile,0
84015,644.32,25046,New York,Mobile,0
28327,946.99,82586,Tokyo,Tablet,0
76915,169.25,54060,Berlin,Desktop,0
61653,460.03,26091,Mumbai,Desktop,0
58992,661.09,77949,New York,Desktop,0
20275,789.01,42662,Berlin,Mobile,0
74018,471.98,11867,London,Desktop,0
16130,446.95,47739,Tokyo,Mobile,0
42948,753.41,38610,New York,Desktop,0
56276,885.76,45402,Berlin,Tablet,0
6314,276.75,77831,Mumbai,Desktop,1
29392,317.15,58688,Mumbai,Desktop,0
19527,610.99,29728,Tokyo,Mobile,0
11862,24.68,80724,Tokyo,Mobile,0
47454,79.57,76673,New York,Desktop,0
29455,681.55,32324,Tokyo,Mobile,0
67927,862.51,60108,London,Tablet,0
36926,429.9,51867,Mumbai,Tablet,0
73826,855.89,12272,Mumbai,Tablet,0
7202,144.16,10961,London,Tablet,1
20173,54.96,62923,New York,Mobile,0
82039,394.7,71210,Berlin,Desktop,0
81480,680.86,16483,New York,Mobile,0
42658,216.04,54987,New York,Tablet,0
41456,906.15,8423,New York,Mobile,0
59251,675.16,83363,Tokyo,Desktop,0
70347,871.28,82543,Mumbai,Desktop,0
41649,653.68,4255,Mumbai,Tablet,0
88791,20.09,71604,Berlin,Mobile,0
74053,504.54,17688,London,Desktop,0
31079,717.26,60067,New York,Tablet,0
58795,519.31,55443,London,Tablet,0
49036,459.94,54196,Mumbai,Desktop,0
96033,465.08,79019,Tokyo,Desktop,0
78823,178.97,22430,Mumbai,Mobile,0
90308,492.55,76773,Berlin,Desktop,0
57769,813.86,17218,Mumbai,Mobile,0
55139,377.37,34869,Mumbai,Tablet,0
91691,315.77,32576,Mumbai,Tablet,0
7337,59.28,83491,London,Mobile,1
25926,104.89,7768,New York,Desktop,0
29414,746.39,29469,Berlin,Desktop,0
91855,152.79,16548,New York,Tablet,0
52828,845.35,11272,Tokyo,Desktop,0
62998,827.89,64706,Mumbai,Desktop,0
67870,26.82,40163,Berlin,Mobile,0
34911,627.14,70066,New York,Mobile,0
1550,636.82,34488,Berlin,Tablet,1
28304,241.25,13885,London,Tablet,0
50012,438.11,22397,Mumbai,Tablet,0
19665,605.09,8229,Tokyo,Tablet,0
65881,985.25,26600,Tokyo,Tablet,0
66583,812.0,22234,Berlin,Tablet,0
73016,325.5,21584,Berlin,Desktop,0
69026,53.78,56295,Berlin,Mobile,0
46017,726.93,5051,New York,Tablet,0
789,467.39,23680,Mumbai,Desktop,1
61729,64.0,52096,Berlin,Tablet,0
62976,42.27,1033,New York,Desktop,0
38309,889.56,1746,Tokyo,Tablet,0
83564,454.73,28473,Tokyo,Tablet,0
86111,517.9,62321,London,Tablet,0
65238,689.99,59820,Berlin,Mobile,0
9843,301.1,74643,Tokyo,Tablet,1
88064,222.59,60474,London,Tablet,0
16099,477.22,84293,New York,Desktop,0
97293,592.73,71378,Mumbai,Tablet,0
57504,745.2,71838,Tokyo,Mobile,0
81968,826.99,80725,Mumbai,Mobile,0
36981,295.42,20366,New York,Tablet,0
82774,546.02,50673,Tokyo,Mobile,0
89505,718.26,40774,Mumbai,Mobile,0
69220,498.59,17902,Berlin,Tablet,0
41508,242.24,41506,Tokyo,Mobile,0
56406,443.44,25411,London,Mobile,0
72156,14.28,49485,Tokyo,Tablet,0
31410,44.39,31762,London,Tablet,0
57968,374.41,1266,Berlin,Desktop,0
73338,803.87,9157,Tokyo,Desktop,0
46421,17.78,81728,Tokyo,Desktop,0
53830,197.76,37403,New York,Tablet,0
68923,365.09,47420,New York,Desktop,0
2213,27.83,32610,Mumbai,Tablet,1
52540,705.14,72509,New York,Desktop,0
95696,66.42,21416,London,Mobile,0
4832,742.07,56729,Mumbai,Desktop,1
93051,686.5,82927,Tokyo,Mobile,0
13774,804.96,53315,Tokyo,Tablet,0
98296,21.16,6539,New York,Mobile,0
37180,435.8,63382,London,Mobile,0
96712,645.01,47408,Berlin,Mobile,0
57888,419.15,56111,London,Tablet,0
19525,740.57,18907,New York,Desktop,0
53278,730.32,84625,New York,Mobile,0
62334,683.09,28799,Tokyo,Mobile,0
36961,570.49,46738,New York,Mobile,0
22123,954.7,36153,London,Desktop,0
75710,746.23,54568,Mumbai,Desktop,0
12967,431.84,54856,Mumbai,Mobile,0
18167,983.76,21103,London,Desktop,0
35481,152.15,26475,London,Tablet,0
95853,410.11,28081,New York,Tablet,0
43296,563.4,474,New York,Mobile,0
63284,787.4,218,Berlin,Mobile,0
30335,645.88,71323,Berlin,Mobile,0
71660,785.09,24504,Mumbai,Desktop,0
65936,885.76,80951,London,Mobile,0
3167,927.84,9979,London,Tablet,1
68234,19.49,23490,New York,Tablet,0
43166,714.81,57096,Tokyo,Tablet,0
68967,711.08,29869,New York,Tablet,0
52294,624.54,47559,London,Tablet,0
25012,520.41,14090,Berlin,Desktop,0
97549,632.11,76103,Tokyo,Mobile,0
46129,764.45,4618,Tokyo,Tablet,0
39184,603.67,9137,Mumbai,Mobile,0
77745,357.18,12421,Mumbai,Mobile,0
75308,85.82,35273,New York,Mobile,0
9846,412.74,37307,New York,Desktop,1
39549,127.43,2226,London,Desktop,0
24935,275.56,15356,Mumbai,Desktop,0
28602,149.96,25697,Tokyo,Tablet,0
19125,830.47,78234,New York,Mobile,0
47494,101.99,22529,Mumbai,Tablet,0
10982,596.27,29445,London,Desktop,0
12770,365.57,5576,Mumbai,Tablet,0
89013,432.34,86088,Mumbai,Desktop,0
72812,633.45,85804,Berlin,Mobile,0
50207,709.3,79314,Mumbai,Mobile,0
80996,622.94,6941,New York,Tablet,0
15836,569.88,3567,Berlin,Mobile,0
20136,84.04,68037,London,Tablet,0
58396,763.0,29958,Tokyo,Mobile,0
54926,838.66,10224,New York,Mobile,0
58699,841.19,57768,New York,Mobile,0
81436,698.43,36662,Tokyo,Mobile,0
69019,633.94,22469,Tokyo,Desktop,0
45758,669.44,2824,New York,Desktop,0
45146,197.82,72472,Tokyo,Tablet,0
98711,466.12,51835,London,Desktop,0
34861,944.45,78202,Berlin,Mobile,0
88072,892.19,22515,Berlin,Desktop,0
37476,573.51,71237,Berlin,Desktop,0
38250,502.83,55689,Tokyo,Tablet,0
19309,896.92,86234,London,Desktop,0
4882,474.35,40693,Tokyo,Desktop,1
65946,975.94,16262,Mumbai,Mobile,0
93812,791.01,82864,Tokyo,Mobile,0
89480,642.34,73487,Tokyo,Mobile,0
76340,152.19,62452,Tokyo,Mobile,0
95984,855.0,73107,Tokyo,Mobile,0
38092,863.56,42214,Tokyo,Mobile,0
53142,62.19,48229,Berlin,Desktop,0
89727,60.46,14035,Berlin,Tablet,0
45326,587.27,59114,New York,Mobile,0
2437,391.66,10837,Mumbai,Tablet,1
71941,666.48,24644,Tokyo,Mobile,0
72938,134.44,41194,New York,Tablet,0
91839,195.24,17763,Mumbai,Tablet,0
65187,752.37,38029,New York,Mobile,0
49220,488.0,59583,London,Desktop,0
1575,224.57,55121,Berlin,Desktop,1
62393,349.19,39596,New York,Mobile,0
41135,895.25,19123,Tokyo,Tablet,0
92902,129.45,30906,Mumbai,Mobile,0
8621,996.05,56760,Tokyo,Tablet,1
17196,410.95,17959,Tokyo,Mobile,0
97372,351.5,30360,London,Desktop,0
34790,46.39,31428,Mumbai,Desktop,0
41444,379.33,57948,Berlin,Desktop,0
67776,800.34,52567,Mumbai,Tablet,0
58535,179.56,59176,Tokyo,Tablet,0
46442,909.43,29609,London,Tablet,0
69601,128.93,86211,Tokyo,Desktop,0
31797,874.18,55769,Berlin,Mobile,0
25024,449.07,45432,Berlin,Mobile,0
60538,972.86,61616,Berlin,Mobile,0
41655,585.26,64633,London,Desktop,0
87402,160.66,66459,Berlin,Desktop,0
58914,758.26,23498,London,Mobile,0
75271,742.03,7658,New York,Mobile,0
56620,697.73,40895,London,Tablet,0
73815,652.07,57978,Tokyo,Tablet,0
5541,115.64,71375,Berlin,Tablet,1
30470,918.99,77490,New York,Desktop,0
74274,103.23,17140,Mumbai,Desktop,0
82500,258.55,81171,New York,Mobile,0
89777,935.41,65766,London,Desktop,0
99506,989.92,62093,Tokyo,Desktop,0
74859,208.8,29082,Tokyo,Desktop,0
71576,661.59,78026,Mumbai,Desktop,0
35742,606.44,7286,Berlin,Tablet,0
32427,809.69,60485,New York,Desktop,0
85848,486.58,81430,Mumbai,Desktop,0
63155,434.5,19528,Berlin,Tablet,0
13507,556.23,53167,Mumbai,Desktop,0
75618,240.4,8945,Mumbai,Tablet,0
93244,548.1,13799,Tokyo,Mobile,0
18064,997.93,13962,Berlin,Desktop,0
67725,355.54,57915,Berlin,Tablet,0
15866,86.1,74481,London,Mobile,0
6805,438.92,6047,Tokyo,Tablet,1
90355,894.26,31275,Berlin,Desktop,0
51131,884.39,40198,Mumbai,Tablet,0
65190,718.37,6682,London,Tablet,0
70146,781.05,9725,Mumbai,Tablet,0
9294,569.42,80805,Berlin,Desktop,1
86713,218.08,62397,New York,Tablet,0
22916,606.41,74601,Mumbai,Tablet,0
30175,420.09,63823,New York,Mobile,0
87009,330.14,9624,London,Desktop,0
44419,734.59,37688,Tokyo,Tablet,0
19824,515.3,45326,New York,Tablet,0
25585,646.73,50359,New York,Mobile,0
65542,499.46,43642,London,Desktop,0
60702,592.3,8057,London,Desktop,0
40475,750.16,72947,Berlin,Desktop,0
48741,583.23,82661,New York,Desktop,0
54189,40.36,23328,London,Mobile,0
87739,424.86,6717,Mumbai,Tablet,0
71266,502.31,51458,Mumbai,Tablet,0
78112,556.84,41887,London,Mobile,0
68718,948.35,77437,Berlin,Tablet,0
95066,573.25,43655,New York,Tablet,0
